QueryID,QueryText,ExecutionDate,DurationMs,UserName,DatabaseName,IndexScan,TableScan
Q0026,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-06-11,111.39,developer,FinanceDB,True,False
Q0159,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-04-16,76.77,developer,SalesDB,False,False
Q0153,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-02-14,309.6,developer,InventoryDB,True,False
Q0085,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-05-05,194.49,report_viewer,FinanceDB,False,False
Q0069,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-04-27,211.06,etl_user,InventoryDB,True,False
Q0011,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-06-21,37.85,etl_user,SalesDB,True,False
Q0141,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-02-05,188.48,developer,FinanceDB,False,False
Q0103,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-01-20,124.54,developer,HRDB,True,False
Q0062,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-05-01,126.0,etl_user,FinanceDB,True,False
Q0088,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-05-12,367.91,etl_user,FinanceDB,True,False
Q0116,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-06-20,186.87,developer,HRDB,True,False
Q0098,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-06-06,280.97,report_viewer,FinanceDB,False,True
Q0167,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-01-11,464.85,analyst1,SalesDB,True,False
Q0120,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-04-13,222.86,developer,InventoryDB,True,False
Q0008,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-01-14,179.52,analyst1,SalesDB,True,False
Q0154,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-06-14,228.47,developer,FinanceDB,True,False
Q0112,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-02-28,109.24,report_viewer,SalesDB,True,False
Q0144,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-05-31,193.79,developer,HRDB,False,False
Q0095,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-01-05,188.67,etl_user,FinanceDB,True,False
Q0028,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-04-10,299.42,analyst1,InventoryDB,True,False
Q0189,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-02-20,154.25,etl_user,HRDB,True,False
Q0067,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-06-12,64.01,report_viewer,InventoryDB,True,False
Q0038,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-06,343.83,report_viewer,HRDB,True,False
Q0136,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-29,428.79,developer,InventoryDB,True,False
Q0089,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-06-26,148.83,report_viewer,InventoryDB,True,False
Q0002,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-06-15,110.39,analyst1,FinanceDB,True,False
Q0034,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-19,237.11,admin,SalesDB,True,False
Q0122,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-04-08,29.67,developer,FinanceDB,False,False
Q0022,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-06-02,274.13,admin,InventoryDB,True,False
Q0156,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-01-12,315.63,etl_user,InventoryDB,True,False
Q0183,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-04-03,120.59,admin,FinanceDB,True,False
Q0190,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-04-13,194.29,developer,HRDB,True,False
Q0159,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-05-07,420.48,admin,FinanceDB,True,False
Q0099,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-05-22,239.81,developer,InventoryDB,True,False
Q0011,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-02-12,138.21,report_viewer,HRDB,True,False
Q0128,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-05-10,13.02,developer,SalesDB,True,False
Q0112,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-03-29,239.35,etl_user,InventoryDB,True,False
Q0080,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-12,50.34,developer,HRDB,True,False
Q0197,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-04-13,84.65,etl_user,InventoryDB,False,True
Q0180,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-06-05,34.9,analyst1,InventoryDB,True,False
Q0136,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-02-21,136.09,admin,FinanceDB,True,False
Q0156,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-06-17,33.5,report_viewer,InventoryDB,True,False
Q0145,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-01-22,253.05,report_viewer,HRDB,True,False
Q0089,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-20,103.09,developer,SalesDB,True,False
Q0192,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-03-17,50.9,analyst1,SalesDB,False,True
Q0146,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-10,163.7,analyst1,FinanceDB,False,True
Q0122,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-06-16,38.42,developer,FinanceDB,True,False
Q0199,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-04-19,400.41,report_viewer,HRDB,True,False
Q0173,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-01-03,320.33,analyst1,FinanceDB,False,False
Q0030,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-06-21,39.68,report_viewer,InventoryDB,True,False
Q0170,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-04-04,159.49,developer,SalesDB,True,False
Q0041,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-02-10,59.03,analyst1,InventoryDB,True,False
Q0142,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-06-24,56.57,report_viewer,InventoryDB,False,False
Q0125,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-02-06,266.34,report_viewer,InventoryDB,True,False
Q0175,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-12,483.64,report_viewer,InventoryDB,False,False
Q0026,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-06-09,128.86,developer,SalesDB,True,False
Q0094,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-17,195.3,developer,HRDB,True,False
Q0167,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-04-14,230.23,developer,FinanceDB,True,False
Q0190,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-06-02,20.77,developer,SalesDB,True,False
Q0146,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-03-19,125.36,report_viewer,InventoryDB,False,False
Q0126,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-02-20,116.8,analyst1,HRDB,True,False
Q0158,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-29,158.95,etl_user,FinanceDB,True,False
Q0149,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-26,218.5,etl_user,SalesDB,True,False
Q0161,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-01-05,162.28,etl_user,FinanceDB,True,False
Q0149,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-05-06,534.01,admin,InventoryDB,True,False
Q0119,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-04-27,281.42,developer,HRDB,False,True
Q0172,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-06-18,69.31,analyst1,FinanceDB,True,False
Q0068,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-06-12,262.97,etl_user,FinanceDB,True,False
Q0194,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-04-29,288.78,developer,InventoryDB,False,False
Q0157,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-06-18,5.12,admin,FinanceDB,False,True
Q0081,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-06-29,218.37,admin,HRDB,True,False
Q0109,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-02-10,73.6,report_viewer,InventoryDB,True,False
Q0148,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-06-09,230.69,analyst1,FinanceDB,False,True
Q0138,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-05-03,310.26,admin,SalesDB,True,False
Q0124,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-01-14,6.66,analyst1,HRDB,False,False
Q0097,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-03-13,368.59,etl_user,SalesDB,True,False
Q0156,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-03-17,581.39,analyst1,HRDB,True,False
Q0166,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-05-10,131.37,developer,SalesDB,False,True
Q0153,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-02-15,244.55,admin,InventoryDB,True,False
Q0125,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-25,57.91,report_viewer,SalesDB,True,False
Q0149,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-02-20,218.54,report_viewer,FinanceDB,True,False
Q0089,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-07,137.89,admin,FinanceDB,True,False
Q0191,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-02-29,288.26,report_viewer,FinanceDB,True,False
Q0119,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-03-21,47.69,developer,SalesDB,False,True
Q0079,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-04-17,212.52,admin,FinanceDB,True,False
Q0110,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-01-29,89.98,etl_user,FinanceDB,True,False
Q0105,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-05-26,91.68,admin,SalesDB,True,False
Q0176,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-02-12,331.78,admin,InventoryDB,True,False
Q0160,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-01-15,32.69,developer,HRDB,False,True
Q0082,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-01-28,113.3,analyst1,HRDB,True,False
Q0141,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-06-26,19.51,report_viewer,FinanceDB,False,False
Q0057,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-04-23,239.45,developer,HRDB,True,False
Q0003,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-03-11,156.16,report_viewer,HRDB,True,False
Q0200,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-02-26,152.7,etl_user,SalesDB,False,True
Q0072,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-04-06,175.48,report_viewer,InventoryDB,True,False
Q0133,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-02-11,140.52,report_viewer,FinanceDB,True,False
Q0103,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-06-10,290.82,analyst1,HRDB,True,False
Q0195,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-01-22,126.41,admin,HRDB,True,False
Q0035,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-03-15,798.86,admin,SalesDB,True,False
Q0076,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-24,51.25,etl_user,InventoryDB,True,False
Q0164,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-04-04,136.53,report_viewer,InventoryDB,True,False
Q0066,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-01-20,291.53,developer,SalesDB,True,False
Q0191,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-02-04,18.04,analyst1,HRDB,True,False
Q0060,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-04-12,312.68,analyst1,SalesDB,False,False
Q0030,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-04-02,273.14,developer,SalesDB,False,True
Q0150,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-03-06,200.78,analyst1,SalesDB,True,False
Q0105,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-04-30,38.45,etl_user,SalesDB,True,False
Q0180,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-30,162.76,etl_user,SalesDB,True,False
Q0198,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-06-10,446.2,analyst1,InventoryDB,False,True
Q0081,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-03-07,58.86,report_viewer,FinanceDB,True,False
Q0049,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-06-09,210.52,etl_user,InventoryDB,False,True
Q0174,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-03-14,198.42,analyst1,HRDB,False,False
Q0059,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-02-16,300.48,admin,HRDB,True,False
Q0143,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-05,47.05,developer,HRDB,True,False
Q0104,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-04-22,137.82,developer,FinanceDB,True,False
Q0127,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-06-03,262.76,etl_user,HRDB,True,False
Q0078,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-03-15,114.96,etl_user,InventoryDB,False,False
Q0128,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-10,186.35,analyst1,SalesDB,True,False
Q0109,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-05-29,97.23,analyst1,FinanceDB,True,False
Q0155,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-01-14,68.14,admin,FinanceDB,False,False
Q0118,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-05-18,74.41,analyst1,InventoryDB,True,False
Q0073,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-07,174.83,admin,FinanceDB,False,True
Q0115,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-13,149.92,etl_user,FinanceDB,True,False
Q0135,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-01-10,100.55,etl_user,HRDB,False,False
Q0163,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-06-27,258.59,analyst1,InventoryDB,True,False
Q0081,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-01-21,118.4,analyst1,FinanceDB,False,False
Q0085,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-01-03,123.12,analyst1,InventoryDB,True,False
Q0200,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-01-30,169.56,admin,HRDB,True,False
Q0053,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-05-01,112.82,report_viewer,InventoryDB,True,False
Q0019,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-05-05,287.74,analyst1,HRDB,False,False
Q0097,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-02-16,64.1,analyst1,HRDB,False,False
Q0061,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-04-28,220.61,report_viewer,InventoryDB,True,False
Q0062,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-25,646.57,developer,SalesDB,False,False
Q0057,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-03-01,172.99,report_viewer,FinanceDB,False,False
Q0080,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-04-19,669.64,developer,SalesDB,True,False
Q0116,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-02-18,56.77,admin,SalesDB,False,False
Q0188,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-05-28,82.05,analyst1,InventoryDB,True,False
Q0083,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-04-09,454.3,analyst1,HRDB,True,False
Q0153,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-03-13,95.39,etl_user,SalesDB,True,False
Q0174,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-12,172.81,analyst1,InventoryDB,True,False
Q0167,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-04-04,169.48,etl_user,InventoryDB,False,False
Q0102,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-01-04,78.97,developer,HRDB,True,False
Q0198,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-04-25,143.26,admin,InventoryDB,False,True
Q0134,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-04-22,109.92,report_viewer,HRDB,True,False
Q0198,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-15,164.56,etl_user,HRDB,True,False
Q0131,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-05-08,396.54,report_viewer,FinanceDB,True,False
Q0033,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-03-05,483.54,analyst1,SalesDB,True,False
Q0191,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-03-24,295.07,analyst1,FinanceDB,True,False
Q0192,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-01-01,58.39,admin,HRDB,True,False
Q0003,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-04-14,113.96,admin,InventoryDB,True,False
Q0011,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-05-11,632.46,admin,FinanceDB,False,True
Q0097,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-06-22,68.54,report_viewer,SalesDB,False,False
Q0106,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-01-01,321.26,report_viewer,HRDB,True,False
Q0144,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-03-03,574.09,etl_user,InventoryDB,False,True
Q0070,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-03-08,145.54,etl_user,InventoryDB,False,False
Q0200,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-04-18,226.81,etl_user,HRDB,False,False
Q0160,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-01-21,109.51,etl_user,FinanceDB,True,False
Q0069,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-04-29,70.58,report_viewer,HRDB,True,False
Q0129,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-06-07,104.26,report_viewer,FinanceDB,True,False
Q0028,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-01-10,91.39,developer,FinanceDB,False,False
Q0051,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-01-13,447.33,analyst1,FinanceDB,True,False
Q0188,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-01-13,83.01,developer,SalesDB,True,False
Q0123,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-02-10,201.58,admin,FinanceDB,False,False
Q0188,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-27,31.06,analyst1,FinanceDB,True,False
Q0152,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-06-08,263.58,admin,InventoryDB,False,False
Q0069,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-26,91.82,developer,HRDB,True,False
Q0177,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-23,38.34,analyst1,InventoryDB,True,False
Q0143,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-04-30,870.28,etl_user,SalesDB,True,False
Q0071,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-05-05,257.94,etl_user,HRDB,False,True
Q0070,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-03-12,26.27,etl_user,SalesDB,True,False
Q0060,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-06-16,118.17,developer,SalesDB,True,False
Q0114,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-01-27,190.57,analyst1,HRDB,True,False
Q0115,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-02-08,206.07,admin,FinanceDB,True,False
Q0069,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-01-25,205.26,analyst1,HRDB,False,True
Q0180,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-06-17,25.55,admin,FinanceDB,True,False
Q0073,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-05-12,138.48,analyst1,InventoryDB,True,False
Q0187,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-02-26,261.92,admin,SalesDB,True,False
Q0043,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-12,45.2,admin,InventoryDB,True,False
Q0139,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-01-31,474.19,report_viewer,HRDB,True,False
Q0167,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-10,152.02,etl_user,SalesDB,False,False
Q0162,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-05-26,189.55,etl_user,InventoryDB,False,False
Q0183,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-01-05,102.5,developer,InventoryDB,False,False
Q0064,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-03-06,131.23,developer,FinanceDB,True,False
Q0145,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-02-08,48.2,admin,FinanceDB,True,False
Q0001,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-02-25,124.66,developer,InventoryDB,True,False
Q0198,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-02-03,83.13,admin,SalesDB,True,False
Q0173,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-04-13,93.79,admin,FinanceDB,False,False
